id,loan_amnt,term,int_rate,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,issue_d,loan_status,purpose,addr_state,fico_range_low
73509770,7425, 36 months,11.47,B,B5,Server,1 year,MORTGAGE,51000,16-Mar,Fully Paid,debt_consolidation,WA,675
44786581,20000, 60 months,9.17,B,B2,Supervisor,10+ years,MORTGAGE,120000,15-Apr,Current,debt_consolidation,TX,745
106875768,12000, 36 months,11.44,B,B4,Medical Laboratory Technician,2 years,RENT,40000,17-Apr,Fully Paid,debt_consolidation,MS,680
65617799,24000, 60 months,12.59,C,C2,Store Manager,10+ years,MORTGAGE,130000,15-Dec,Current,credit_card,NC,660
58140345,20000, 60 months,17.86,D,D5,warehouse associate,7 years,RENT,57005.03,15-Aug,Charged Off,major_purchase,PA,660
77377119,7500, 36 months,11.99,C,C1,Sales associate,7 years,RENT,23000,16-Apr,Fully Paid,credit_card,NJ,660
109709670,22000, 60 months,30.84,G,G2,Detention Supervisor,10+ years,RENT,85000,17-Jun,Charged Off,credit_card,CA,690
108464169,10000, 36 months,7.21,A,A3,Maintenance Mechanic,1 year,OWN,50000,17-May,Current,credit_card,TN,740
111838018,36500, 60 months,15.05,C,C4,Integrated Advisor Fulfillment & Service,10+ years,OWN,73000,17-Jul,Current,debt_consolidation,CA,685
47018368,8000, 36 months,16.55,D,D2,Insurnace Verification,< 1 year,RENT,24960,15-May,Fully Paid,debt_consolidation,FL,660
58734213,5500, 36 months,6.24,A,A2,Remittance Processing,3 years,OWN,60000,15-Sep,Fully Paid,credit_card,IL,795
118637631,25000, 36 months,15.05,C,C4,SALES DIRECTOR,10+ years,RENT,127500,17-Sep,Fully Paid,credit_card,NY,700
75230633,8000, 36 months,10.75,B,B4,truck driver,7 years,OWN,56000,16-Mar,Fully Paid,debt_consolidation,NJ,660
41069800,20000, 36 months,7.89,A,A5,manager,10+ years,RENT,60000,15-Mar,Fully Paid,credit_card,CA,705
109678579,3200, 36 months,12.62,C,C1,U/C contract clerk,10+ years,RENT,55000,17-May,Current,major_purchase,CA,720
140281598,15000, 36 months,7.84,A,A4,Specialist IT Process Management,4 years,RENT,80000,18-Sep,Current,credit_card,OH,660
81345016,34500, 36 months,18.25,D,D3,Staff Sergeant,10+ years,MORTGAGE,75000,16-Jun,Charged Off,debt_consolidation,HI,665
805475,15000, 36 months,15.99,D,D2,Manager Project Management,2 years,MORTGAGE,108000,15-Jan,Fully Paid,other,NC,670
126704538,20000, 60 months,9.93,B,B2,Chef,5 years,RENT,55000,18-Jan,Current,other,FL,745
74754377,10000, 36 months,8.39,B,B1,Track Foreman,10+ years,MORTGAGE,69156.48,16-Mar,Fully Paid,debt_consolidation,TX,670
65087692,9000, 36 months,9.99,B,B3,Sales Mgr,7 years,MORTGAGE,56000,15-Nov,Fully Paid,home_improvement,TX,705
118170743,10400, 60 months,9.93,B,B2,teacher,5 years,RENT,67000,17-Sep,Fully Paid,credit_card,CA,705
57378383,23500, 60 months,9.99,B,B3,Sales Manger,< 1 year,RENT,153000,15-Aug,Fully Paid,credit_card,CA,695
129738536,12000, 36 months,7.34,A,A4,Social work supervisor ,10+ years,MORTGAGE,92000,18-Mar,Current,debt_consolidation,CT,700
62579314,12025, 36 months,15.61,D,D1,Assistant Store Manager,7 years,MORTGAGE,50000,15-Oct,Fully Paid,credit_card,NC,715
114186586,10500, 60 months,15.05,C,C4,mechanic,8 years,MORTGAGE,70000,17-Aug,Current,car,GA,670
107315920,12000, 36 months,8.24,B,B1,Manager,10+ years,MORTGAGE,59000,17-May,Fully Paid,debt_consolidation,TX,740
110976625,40000, 60 months,26.3,E,E5,Managing Director,7 years,MORTGAGE,142000,17-Jun,Current,debt_consolidation,IL,690
44137985,3325, 36 months,12.69,C,C2,Radiology Technologist,10+ years,MORTGAGE,49000,15-Apr,Fully Paid,debt_consolidation,FL,670
113558578,11200, 36 months,5.32,A,A1,Visa Coordinator,10+ years,OWN,58060,17-Jul,Current,home_improvement,CA,745
75313950,35000, 60 months,21.18,E,E3,Acoustic Survey Specialist,10+ years,MORTGAGE,105000,16-Mar,Charged Off,debt_consolidation,TX,700
120044942,7000, 36 months,14.08,C,C3,Mechanic,10+ years,MORTGAGE,86256,17-Sep,Current,home_improvement,FL,670
76292946,15000, 60 months,19.99,E,E1,Machinist,4 years,OWN,68000,16-Apr,Fully Paid,major_purchase,OK,670
117229813,2000, 36 months,7.97,A,A5,Curator,10+ years,MORTGAGE,88500,17-Aug,Fully Paid,home_improvement,PA,680
74526679,24000, 36 months,12.99,C,C2,Manager,3 years,RENT,85500,16-Mar,Fully Paid,debt_consolidation,VA,700
75548277,5925, 36 months,16.29,D,D1,Manager/beauty salon,6 years,MORTGAGE,60000,16-Mar,Charged Off,credit_card,TX,670
78568967,31125, 36 months,13.67,C,C3,Owner/President,10+ years,OWN,107561.69,16-May,Current,debt_consolidation,CO,725
51446197,10000, 36 months,7.89,A,A5,Carpenter,< 1 year,MORTGAGE,38000,15-Jun,Fully Paid,debt_consolidation,VA,685
75961242,2800, 36 months,11.99,C,C1,Inventory control analyst,8 years,OWN,69000,16-Mar,Fully Paid,moving,CA,695
105111798,20000, 36 months,5.32,A,A1,Sales Executive,10+ years,MORTGAGE,450000,17-Apr,Current,debt_consolidation,CA,735
39469130,7200, 36 months,8.19,A,A5,Benefits Specialist,9 years,RENT,41000,15-Jan,Fully Paid,credit_card,CA,745
62316561,18000, 36 months,9.17,B,B2,iOS Software Engineer,1 year,RENT,96400,15-Oct,Charged Off,debt_consolidation,CA,665
40929391,10650, 36 months,15.61,D,D1,Cleanroom Associate,5 years,RENT,23295.17,15-Feb,Fully Paid,debt_consolidation,NY,700
115489529,6000, 36 months,13.59,C,C2,Teacher,5 years,OWN,65000,17-Aug,Fully Paid,debt_consolidation,CA,690
59271985,11200, 60 months,13.99,C,C4,Billing specialist ,10+ years,RENT,33000,15-Aug,Charged Off,debt_consolidation,RI,730
61309595,6575, 36 months,16.55,D,D2,Retail Sales Consultant,3 years,MORTGAGE,75000,15-Oct,Fully Paid,debt_consolidation,AL,715
46702644,35000, 60 months,19.19,E,E3,Technical Sales,2 years,MORTGAGE,125000,15-May,Fully Paid,credit_card,IN,715
66492501,16200, 36 months,18.99,E,E3,Courier,3 years,RENT,54000,15-Dec,Charged Off,debt_consolidation,MD,685
54315349,14000, 36 months,10.99,B,B4,wharehouse manager,10+ years,RENT,36464,15-Jul,Charged Off,debt_consolidation,GA,660
119374276,12000, 36 months,23.88,E,E2,Teacher,< 1 year,MORTGAGE,58000,17-Sep,Fully Paid,small_business,IN,730
77231577,7000, 36 months,5.32,A,A1,Executive Director,2 years,OWN,265000,16-Apr,Fully Paid,major_purchase,TX,790
57244251,1500, 36 months,12.69,C,C2,Over night stocker,10+ years,MORTGAGE,35000,15-Jul,Charged Off,debt_consolidation,AR,740
57794091,16875, 60 months,15.61,D,D1,nurse,10+ years,MORTGAGE,48000,15-Aug,Current,credit_card,CT,660
107146429,35000, 36 months,11.39,B,B3,Strategic Manager,6 years,MORTGAGE,100000,17-Apr,Current,credit_card,FL,715
120110144,12000, 36 months,10.42,B,B3,Aircraft technician ,10+ years,RENT,100000,17-Sep,Current,debt_consolidation,CA,660
138520726,15000, 60 months,13.56,C,C1,Insurance Agent,2 years,RENT,39000,18-Sep,Current,debt_consolidation,FL,700
136526450,30000, 36 months,20.89,D,D4,Lead Technician,5 years,RENT,120000,18-Aug,Current,debt_consolidation,CA,690
46808088,12500, 36 months,13.33,C,C3,"Manager, EHS Programs",< 1 year,RENT,73008,15-Apr,Charged Off,debt_consolidation,FL,665
62217442,1500, 36 months,8.18,B,B1,Head of Product,2 years,RENT,95000,15-Oct,Fully Paid,credit_card,NY,720
107068814,38400, 36 months,5.32,A,A1,Auditor,10+ years,OWN,171000,17-May,Fully Paid,debt_consolidation,NJ,775
75911531,24000, 60 months,12.99,C,C2,MIS Director,10+ years,RENT,160000,16-Apr,Fully Paid,credit_card,NJ,660
136636526,10000, 36 months,15.02,C,C3,system analyst,10+ years,MORTGAGE,89000,18-Jul,Current,credit_card,CT,690
117845034,35000, 60 months,21.45,D,D5,Director of Student Services,10+ years,MORTGAGE,103000,17-Sep,Current,debt_consolidation,TX,685
114337564,8000, 36 months,10.91,B,B4,Teacher,8 years,MORTGAGE,55000,17-Jul,Current,other,NJ,660
45654421,17000, 36 months,12.29,C,C1,asst service manager,5 years,MORTGAGE,65000,15-Apr,Fully Paid,debt_consolidation,TN,670
57234886,8000, 36 months,13.99,C,C4,Membership,4 years,RENT,33000,15-Aug,Fully Paid,debt_consolidation,IN,680
60406406,16000, 36 months,12.69,C,C2,Operations Supervisor,2 years,OWN,59000,15-Sep,Fully Paid,debt_consolidation,CA,670
111698546,35000, 60 months,9.44,B,B1,Accountant,6 years,RENT,170000,17-Jun,Current,debt_consolidation,NY,815
84120165,7000, 36 months,10.99,B,B4,Quality Engineer,1 year,RENT,75000,16-Jun,Fully Paid,debt_consolidation,MI,660
61521836,20000, 36 months,11.53,B,B5,TEACHER,10+ years,MORTGAGE,87000,15-Oct,Fully Paid,debt_consolidation,NY,705
56040209,28250, 60 months,16.99,D,D3,Product Manage,10+ years,MORTGAGE,75000,15-Jul,Fully Paid,debt_consolidation,FL,680
57664101,15000, 36 months,7.26,A,A4,Mechanic,9 years,OWN,65000,15-Aug,Fully Paid,debt_consolidation,WV,715
60516433,8200, 36 months,12.69,C,C2,Teacher,5 years,RENT,36000,15-Oct,Fully Paid,credit_card,AZ,725
139320221,36000, 36 months,7.84,A,A4,Senior Consultant,7 years,MORTGAGE,205000,18-Sep,Current,credit_card,FL,720
119329970,20000, 60 months,11.99,B,B5,Registered Nurse,2 years,MORTGAGE,98645,17-Sep,Current,debt_consolidation,NY,675
63064635,8000, 36 months,7.89,A,A5,Project Manager,8 years,MORTGAGE,75000,15-Oct,Fully Paid,car,OK,705
57264610,13000, 36 months,12.29,C,C1,Resident physician,3 years,RENT,58000,15-Aug,Fully Paid,debt_consolidation,NJ,710
78119229,18000, 36 months,7.39,A,A4,Manager,5 years,RENT,50000,16-May,Fully Paid,debt_consolidation,NC,695
105162386,16000, 60 months,18.06,D,D2,Coordinator ,2 years,MORTGAGE,50000,17-May,Charged Off,debt_consolidation,NY,675
61459788,6000, 36 months,10.99,B,B4,customer service ,2 years,OWN,20000,15-Oct,Fully Paid,credit_card,FL,685
79032196,2500, 36 months,9.16,B,B2,1st grade teacher,1 year,MORTGAGE,47870.04,16-May,Current,other,NC,685
74231502,35000, 60 months,18.25,D,D3,Teacher,10+ years,MORTGAGE,72562,16-Mar,Current,credit_card,IL,705
140612173,34000, 60 months,13.56,C,C1,CEO,4 years,MORTGAGE,285000,18-Sep,Current,debt_consolidation,FL,710
77299481,16000, 60 months,19.99,E,E1,Project Manager,< 1 year,MORTGAGE,65000,16-Apr,Fully Paid,debt_consolidation,TX,675
128089086,10000, 60 months,12.62,C,C1,Operator,6 years,RENT,40000,18-Mar,Current,debt_consolidation,FL,750
106876228,12000, 60 months,15.05,C,C4,Attorney,4 years,MORTGAGE,110000,17-May,Fully Paid,other,IL,700
108073444,7000, 36 months,9.44,B,B1,Tier 3 Representative,2 years,RENT,37000,17-May,Current,debt_consolidation,NY,675
57388547,16575, 36 months,6.24,A,A2,Integrity Analyst,1 year,RENT,64500,15-Aug,Fully Paid,debt_consolidation,PA,725
67819235,12000, 60 months,11.99,C,C1,Director of Support Services,8 years,RENT,85000,15-Dec,Current,credit_card,AZ,660
45524500,10000, 36 months,12.29,C,C1,assistant general manager,6 years,MORTGAGE,40000,15-Apr,Fully Paid,debt_consolidation,SD,675
63247241,2800, 36 months,11.49,B,B5,Teacher,10+ years,RENT,80000,15-Nov,Fully Paid,vacation,PA,670
130063799,30000, 60 months,19.42,D,D3,Budget Analyst,10+ years,RENT,87600,18-Mar,Current,credit_card,AZ,690
107943376,20000, 60 months,15.99,C,C5,Logistics Manager,7 years,RENT,57000,17-May,Current,debt_consolidation,IL,720
78518530,1500, 36 months,15.31,C,C5,Data Analyst,2 years,MORTGAGE,56000,16-Apr,Fully Paid,home_improvement,VA,670
136460273,25000, 60 months,10.47,B,B2,Sales,3 years,RENT,90000,18-Jul,Current,debt_consolidation,NJ,695
39239439,12500, 36 months,11.44,B,B4,Personal Banker,3 years,RENT,51000,15-Jan,Fully Paid,debt_consolidation,AZ,685
76081396,14400, 36 months,5.32,A,A1,manager,10+ years,RENT,94000,16-Mar,Fully Paid,moving,TX,760
66975164,11000, 60 months,9.17,B,B2,Registered Nurse,< 1 year,OWN,42500,15-Dec,Fully Paid,credit_card,MO,685
81443772,14400, 60 months,11.99,C,C1,NCOIC Tech Control,10+ years,OWN,70000,16-Jun,Fully Paid,debt_consolidation,CO,740
104302896,36000, 60 months,11.44,B,B4,Advanced Practice Provider,< 1 year,MORTGAGE,94000,17-Apr,Current,credit_card,LA,740
40500161,10000, 60 months,13.66,C,C3,Dental Assitant,5 years,RENT,65000,15-Jan,Charged Off,debt_consolidation,TX,670
130096013,12000, 36 months,9.43,B,B1,Assist Manager,2 years,OWN,48000,18-Mar,Current,other,TX,720
53794718,14400, 60 months,18.25,E,E1,Signal Support ,10+ years,MORTGAGE,80000,15-Jul,Charged Off,debt_consolidation,VA,700
113543533,10000, 36 months,9.93,B,B2,Lpn,< 1 year,RENT,39520,17-Jul,Current,credit_card,NY,675
41162248,4000, 36 months,12.69,C,C2,Land Fill Manager,10+ years,MORTGAGE,47229,15-Feb,Fully Paid,debt_consolidation,WY,690
42041445,22000, 36 months,10.99,B,B4,Director of Operations,3 years,MORTGAGE,105000,15-Mar,Fully Paid,debt_consolidation,OH,675
77051593,40000, 60 months,11.47,B,B5,professional,< 1 year,MORTGAGE,90000,16-May,Current,debt_consolidation,WI,765
63174840,22400, 36 months,9.99,B,B3,Attorney,10+ years,MORTGAGE,142886,15-Oct,Fully Paid,car,OH,695
57742369,20000, 36 months,11.53,B,B5,owner,3 years,OWN,61000,15-Aug,Fully Paid,credit_card,CA,705
40384148,15000, 36 months,7.49,A,A4,Assistant Village Manager,3 years,MORTGAGE,102000,15-Feb,Fully Paid,debt_consolidation,IL,695
127596316,10000, 36 months,9.93,B,B2,Management ,5 years,OWN,55000,18-Jan,Current,home_improvement,TX,665
41071851,11000, 36 months,7.89,A,A5,System Admin,8 years,RENT,98000,15-Feb,Fully Paid,credit_card,VA,690
135345196,11800, 36 months,15.02,C,C3,mechanic,7 years,RENT,56000,18-Jul,Current,debt_consolidation,IL,665
42675120,14125, 36 months,13.99,C,C4,Hair Stylist/Owner,10+ years,MORTGAGE,38000,15-Mar,Fully Paid,debt_consolidation,NC,670
83669538,11200, 60 months,13.49,C,C2,Assistant proposal cordinator,< 1 year,RENT,45000,16-Jun,Current,debt_consolidation,NY,660
60515863,18725, 60 months,16.55,D,D2,Estimator,10+ years,RENT,46800,15-Sep,Current,credit_card,RI,730
51106457,20000, 60 months,14.65,C,C5,security forces,10+ years,RENT,60000,15-Jun,Charged Off,credit_card,CO,665
46448635,16000, 36 months,12.69,C,C2,sales manager,9 years,MORTGAGE,150000,15-Apr,Fully Paid,debt_consolidation,GA,675
58594002,10700, 60 months,19.19,E,E3,Auditor,5 years,MORTGAGE,57000,15-Aug,Fully Paid,debt_consolidation,MI,710
60811729,35000, 36 months,14.65,C,C5,Director of Information Systems,10+ years,RENT,130000,15-Oct,Fully Paid,credit_card,WA,685
44553348,8000, 36 months,7.89,A,A5,RN/staff nurse,6 years,MORTGAGE,90000,15-Apr,Fully Paid,home_improvement,MD,715
55431149,12000, 36 months,13.99,C,C4,Lead Cook Surpervisor,6 years,MORTGAGE,26000,15-Jul,Fully Paid,debt_consolidation,VA,690
55361550,7000, 36 months,6.89,A,A3,Project Engineer,2 years,MORTGAGE,55000,15-Jul,Fully Paid,debt_consolidation,MO,740
109990451,40000, 36 months,10.42,B,B3,Associate Director,2 years,MORTGAGE,135000,17-Jun,Current,home_improvement,IL,720
65745897,12000, 36 months,8.18,B,B1,Administration,10+ years,MORTGAGE,87000,15-Dec,Fully Paid,debt_consolidation,GA,665
68465316,23100, 60 months,13.99,C,C4,Librarian,10+ years,RENT,55000,15-Dec,Current,debt_consolidation,NY,665
57184184,4000, 36 months,12.29,C,C1,Sales Associate,2 years,RENT,35000,15-Aug,Fully Paid,debt_consolidation,WA,775
57853951,11125, 36 months,6.89,A,A3,tech,10+ years,RENT,61000,15-Aug,Fully Paid,major_purchase,NY,700
137718571,8000, 36 months,10.47,B,B2,Paralegal,3 years,RENT,34320,18-Jul,Current,credit_card,NE,700
38465568,8400, 36 months,20.99,E,E4,security,< 1 year,RENT,28000,15-Jan,Charged Off,other,NC,695
111109970,15000, 36 months,19.03,D,D3,Manager,6 years,RENT,40000,17-Jun,Fully Paid,debt_consolidation,WI,660
111788001,14000, 60 months,14.08,C,C3,manager,10+ years,RENT,58000,17-Jul,Current,credit_card,MI,700
138313538,8500, 36 months,11.06,B,B3,Dialysis tech ,10+ years,OWN,77000,18-Sep,Current,debt_consolidation,CA,720
44047212,20400, 36 months,5.93,A,A1,Legal Secretary,1 year,MORTGAGE,65000,15-Apr,Fully Paid,debt_consolidation,GA,770
42405363,3000, 36 months,10.99,B,B4,OFFICE MANAGER,3 years,MORTGAGE,70000,15-Mar,Fully Paid,debt_consolidation,MD,670
74731660,2050, 36 months,15.31,C,C5,Teacher's Assistant ,1 year,RENT,35000,16-Mar,Fully Paid,other,NJ,660
112749843,20000, 60 months,14.08,C,C3,home health helper,5 years,RENT,73250,17-Jul,Current,debt_consolidation,MA,660
137793041,17600, 36 months,7.21,A,A3,Administrative Assistant,10+ years,RENT,69000,18-Jul,Current,debt_consolidation,CA,780
78992811,11875, 60 months,23.99,E,E4,Manager,5 years,RENT,58500,16-Jun,Current,debt_consolidation,NY,660
55255846,2500, 36 months,18.55,E,E2,house keeping,5 years,OWN,21000,15-Jul,Charged Off,credit_card,TN,680
78459650,12000, 36 months,18.99,D,D4,Account Manager,< 1 year,RENT,46050,16-May,Fully Paid,debt_consolidation,IL,670
77180666,35000, 36 months,14.46,C,C4,Registered Nurse,1 year,RENT,125000,16-Apr,Fully Paid,debt_consolidation,CA,670
118182378,35125, 60 months,11.99,B,B5,Vice President,< 1 year,MORTGAGE,160000,17-Sep,Current,debt_consolidation,WI,685
127694208,5500, 36 months,7.97,A,A5,manager,10+ years,OWN,80000,18-Jan,Fully Paid,debt_consolidation,CA,700
136522265,4000, 36 months,17.97,D,D1,Truck Driver ,1 year,MORTGAGE,60000,18-Jul,Current,debt_consolidation,IL,660
107695521,31225, 60 months,26.3,E,E5,Management,5 years,RENT,71000,17-May,Charged Off,credit_card,NY,690
51838345,12800, 36 months,12.69,C,C2,Supervisor,9 years,RENT,29120,15-Jun,Charged Off,credit_card,OH,680
78901633,32000, 36 months,8.39,B,B1,Co-Founder/Partner,7 years,MORTGAGE,96000,16-Jun,Fully Paid,debt_consolidation,FL,740
119315713,4500, 36 months,16.02,C,C5,Applications Administrator,7 years,RENT,45000,17-Sep,Current,debt_consolidation,TX,705
77398212,24275, 60 months,21.97,E,E4,Otr Driver,9 years,OWN,68000,16-May,Charged Off,debt_consolidation,NE,675
74502474,18600, 60 months,9.16,B,B2,Unit Manager,10+ years,MORTGAGE,60300,16-Mar,Current,debt_consolidation,MT,735
138755937,21000, 36 months,18.94,D,D2,Dental Hygienist,7 years,MORTGAGE,72000,18-Aug,Current,debt_consolidation,NJ,690
78528259,12800, 60 months,18.99,D,D4,Regional Manager,10+ years,MORTGAGE,165000,16-Jun,Charged Off,debt_consolidation,FL,665
138534929,30000, 60 months,17.97,D,D1,Border Patrol Agent,5 years,MORTGAGE,137000,18-Aug,Current,debt_consolidation,TX,710
682039,24000, 36 months,14.65,C,C5,Director of Accounting Systems,8 years,MORTGAGE,150000,15-Feb,Fully Paid,other,CA,670
127775749,35000, 36 months,6.08,A,A2,FOREMAN OF MACHINIST,10+ years,OWN,100000,18-Feb,Current,debt_consolidation,IL,700
140149321,15000, 36 months,14.47,C,C2,Pipefitter,10+ years,OWN,95000,18-Sep,Current,debt_consolidation,OH,675
55220458,14000, 60 months,15.61,D,D1,Case manager,8 years,RENT,40000,15-Jul,Charged Off,credit_card,IL,675
112015267,20000, 36 months,10.42,B,B3,Office Administrator,< 1 year,RENT,45000,17-Jun,Current,debt_consolidation,MA,695
77259612,28000, 36 months,5.32,A,A1,General Manager,1 year,RENT,132000,16-Apr,Fully Paid,debt_consolidation,VA,795
43004131,28000, 36 months,6.39,A,A2,Supervisory HR Specialist,10+ years,MORTGAGE,153000,15-Mar,Fully Paid,debt_consolidation,AZ,750
116808761,4000, 36 months,13.59,C,C2,Medical Billing Coordinator,10+ years,RENT,34500,17-Aug,Current,medical,FL,735
55941558,12000, 36 months,14.65,C,C5,maintenance ,6 years,MORTGAGE,40000,15-Aug,Fully Paid,debt_consolidation,CA,670
37772047,19775, 36 months,13.66,C,C3,Marketing Manager,2 years,MORTGAGE,77500,15-Jan,Fully Paid,debt_consolidation,TX,660
139753487,15000, 60 months,10.47,B,B2,Accounting Manager,4 years,MORTGAGE,71500,18-Sep,Current,debt_consolidation,AZ,660
117855187,12000, 36 months,9.93,B,B2,Victim specialist ,3 years,RENT,50000,17-Sep,Fully Paid,debt_consolidation,FL,705
117212233,15000, 60 months,14.08,C,C3,Registered nurse,< 1 year,MORTGAGE,70000,17-Sep,Current,credit_card,MA,665
104104434,7000, 36 months,5.32,A,A1,Sales,10+ years,MORTGAGE,100000,17-Apr,Fully Paid,debt_consolidation,VA,705
129181578,37775, 36 months,6.71,A,A3,Chief Financial Officer,1 year,MORTGAGE,200000,18-Mar,Current,credit_card,OR,730
47927455,12000, 36 months,6.68,A,A3,Manager,10+ years,RENT,52000,15-May,Fully Paid,debt_consolidation,RI,705
60835243,16000, 36 months,10.99,B,B4,Chief Technology Officer,2 years,MORTGAGE,146000,15-Oct,Fully Paid,debt_consolidation,CO,660
74866080,12000, 36 months,11.99,C,C1,RELATIONSHIP BANKER,10+ years,MORTGAGE,37530,16-Mar,Charged Off,debt_consolidation,TX,710
110342124,5600, 36 months,12.62,C,C1,Phone provisioning and activation,10+ years,MORTGAGE,45000,17-Jun,Fully Paid,debt_consolidation,OH,675
