,id,member_id,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,pymnt_plan,url,desc,purpose,title,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,fico_range_low,fico_range_high,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_d,last_pymnt_amnt,next_pymnt_d,last_credit_pull_d,last_fico_range_high,last_fico_range_low,collections_12_mths_ex_med,mths_since_last_major_derog,policy_code,application_type,annual_inc_joint,dti_joint,verification_status_joint,acc_now_delinq,tot_coll_amt,tot_cur_bal,open_acc_6m,open_act_il,open_il_12m,open_il_24m,mths_since_rcnt_il,total_bal_il,il_util,open_rv_12m,open_rv_24m,max_bal_bc,all_util,total_rev_hi_lim,inq_fi,total_cu_tl,inq_last_12m,acc_open_past_24mths,avg_cur_bal,bc_open_to_buy,bc_util,chargeoff_within_12_mths,delinq_amnt,mo_sin_old_il_acct,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,mo_sin_rcnt_tl,mort_acc,mths_since_recent_bc,mths_since_recent_bc_dlq,mths_since_recent_inq,mths_since_recent_revol_delinq,num_accts_ever_120_pd,num_actv_bc_tl,num_actv_rev_tl,num_bc_sats,num_bc_tl,num_il_tl,num_op_rev_tl,num_rev_accts,num_rev_tl_bal_gt_0,num_sats,num_tl_120dpd_2m,num_tl_30dpd,num_tl_90g_dpd_24m,num_tl_op_past_12m,pct_tl_nvr_dlq,percent_bc_gt_75,pub_rec_bankruptcies,tax_liens,tot_hi_cred_lim,total_bal_ex_mort,total_bc_limit,total_il_high_credit_limit,revol_bal_joint,sec_app_fico_range_low,sec_app_fico_range_high,sec_app_earliest_cr_line,sec_app_inq_last_6mths,sec_app_mort_acc,sec_app_open_acc,sec_app_revol_util,sec_app_open_act_il,sec_app_num_rev_accts,sec_app_chargeoff_within_12_mths,sec_app_collections_12_mths_ex_med,sec_app_mths_since_last_major_derog,hardship_flag,hardship_type,hardship_reason,hardship_status,deferral_term,hardship_amount,hardship_start_date,hardship_end_date,payment_plan_start_date,hardship_length,hardship_dpd,hardship_loan_status,orig_projected_additional_accrued_interest,hardship_payoff_balance_amount,hardship_last_payment_amount,disbursement_method,debt_settlement_flag,debt_settlement_flag_date,settlement_status,settlement_date,settlement_amount,settlement_percentage,settlement_term
348363,43286041,,3500.0,3500.0,3500.0, 36 months,13.33,118.49,C,C3,Spiritual Counselor,2 years,RENT,45323.0,Not Verified,Mar-15,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=43286041,,other,Other,460xx,IN,9.64,0.0,Jul-06,690.0,694.0,0.0,,,5.0,0.0,13215.0,73.4,10.0,f,0.0,0.0,4262.870654,4262.87,3500.0,762.87,0.0,0.0,0.0,Mar-18,118.31,,Jan-19,709.0,705.0,0.0,,1.0,Individual,,,,0.0,0.0,13215.0,,,,,,,,,,,,18000.0,,,,1.0,2643.0,4310.0,70.1,0.0,0.0,86.0,82.0,7.0,7.0,1.0,27.0,,,,0.0,3.0,4.0,4.0,4.0,2.0,5.0,7.0,4.0,5.0,0.0,0.0,0.0,1.0,100.0,75.0,0.0,0.0,18000.0,13215.0,14400.0,0.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
298975,46777409,,20000.0,20000.0,20000.0, 36 months,12.29,667.06,C,C1,Supervisor,6 years,MORTGAGE,60000.0,Source Verified,Apr-15,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=46777409,,debt_consolidation,Debt consolidation,481xx,MI,23.65,0.0,May-97,680.0,684.0,0.0,62.0,,13.0,0.0,16869.0,81.5,19.0,f,0.0,0.0,22669.7,22669.7,20000.0,2669.7,0.0,0.0,0.0,Aug-16,13256.68,,Nov-18,679.0,675.0,0.0,62.0,1.0,Individual,,,,0.0,0.0,132690.0,,,,,,,,,,,,20700.0,,,,5.0,10207.0,1900.0,89.5,0.0,0.0,139.0,215.0,4.0,4.0,1.0,14.0,62.0,,62.0,1.0,5.0,7.0,6.0,7.0,5.0,10.0,13.0,7.0,13.0,0.0,0.0,0.0,2.0,94.7,66.7,0.0,0.0,162011.0,32248.0,18100.0,33486.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
242702,51856617,,6000.0,6000.0,6000.0, 36 months,9.99,193.58,B,B3,Medical assistant,6 years,RENT,32000.0,Not Verified,Jun-15,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=51856617,,credit_card,Credit card refinancing,065xx,CT,12.68,0.0,Dec-05,690.0,694.0,0.0,60.0,,12.0,0.0,7659.0,58.0,25.0,w,0.0,0.0,6965.656392,6965.66,6000.0,965.66,0.0,0.0,0.0,Jun-18,193.69,,Mar-19,574.0,570.0,0.0,,1.0,Individual,,,,0.0,261.0,15689.0,,,,,,,,,,,,13200.0,,,,1.0,1569.0,224.0,96.3,0.0,0.0,114.0,108.0,17.0,17.0,0.0,17.0,,3.0,,0.0,2.0,3.0,2.0,5.0,13.0,4.0,9.0,3.0,12.0,0.0,0.0,0.0,0.0,92.0,100.0,0.0,0.0,24050.0,15689.0,6000.0,10812.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
136284,60647715,,17000.0,17000.0,16675.0, 60 months,13.99,395.48,C,C4,ORM Business Analyst,10+ years,MORTGAGE,72152.0,Verified,Sep-15,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=60647715,,credit_card,Credit card refinancing,631xx,MO,21.27,1.0,May-87,675.0,679.0,0.0,9.0,,16.0,0.0,15288.0,56.8,29.0,f,0.0,0.0,12828.93,12583.67,7599.07,5110.09,19.77,100.0,18.0,Nov-18,50.0,,Mar-19,584.0,580.0,0.0,,1.0,Individual,,,,0.0,0.0,179586.0,,,,,,,,,,,,26900.0,,,,5.0,12828.0,2351.0,77.4,0.0,0.0,149.0,340.0,3.0,3.0,2.0,3.0,,0.0,9.0,0.0,3.0,8.0,5.0,11.0,4.0,13.0,23.0,8.0,16.0,0.0,0.0,0.0,2.0,96.6,50.0,0.0,0.0,206448.0,35449.0,10400.0,32265.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,Y,Sep-18,ACTIVE,Sep-18,4387.0,45.0,18.0
156926,59130607,,7200.0,7200.0,7200.0, 36 months,18.25,261.21,E,E1,,,OWN,24000.0,Verified,Sep-15,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=59130607,,debt_consolidation,Debt consolidation,856xx,AZ,18.35,0.0,Feb-12,670.0,674.0,0.0,,,5.0,0.0,6478.0,49.1,6.0,w,0.0,0.0,8681.796226999999,8681.8,7200.0,1481.8,0.0,0.0,0.0,Dec-16,4985.71,,Jan-19,689.0,685.0,0.0,,1.0,Individual,,,,0.0,0.0,11220.0,,,,,,,,,,,,13200.0,,,,5.0,2244.0,2.0,99.9,0.0,0.0,9.0,42.0,4.0,4.0,0.0,42.0,,2.0,,0.0,1.0,2.0,1.0,1.0,2.0,4.0,4.0,2.0,5.0,0.0,0.0,0.0,3.0,100.0,100.0,0.0,0.0,21200.0,11220.0,1700.0,8000.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
262148,50941317,,12000.0,12000.0,12000.0, 36 months,13.33,406.24,C,C3,Manager,6 years,MORTGAGE,75000.0,Source Verified,Jun-15,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=50941317,,debt_consolidation,Debt consolidation,436xx,OH,23.3,0.0,Jul-95,670.0,674.0,3.0,,72.0,27.0,1.0,3641.0,26.0,58.0,f,0.0,0.0,14678.81895,14678.82,12000.0,2678.82,0.0,0.0,0.0,Apr-18,1238.26,,Dec-18,634.0,630.0,0.0,,1.0,Individual,,,,0.0,0.0,235777.0,,,,,,,,,,,,14000.0,,,,9.0,8732.0,674.0,51.9,0.0,0.0,133.0,238.0,7.0,7.0,4.0,41.0,,1.0,,0.0,1.0,4.0,2.0,5.0,41.0,8.0,12.0,4.0,27.0,0.0,0.0,0.0,3.0,100.0,50.0,1.0,0.0,256726.0,157121.0,1400.0,159701.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
1004989,73491157,,30000.0,30000.0,30000.0, 36 months,5.32,903.45,A,A1,Marketing Manager,< 1 year,RENT,91000.0,Source Verified,Mar-16,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=73491157,,debt_consolidation,Debt consolidation,021xx,MA,11.45,0.0,Sep-98,710.0,714.0,0.0,,,8.0,0.0,34317.0,46.7,40.0,w,0.0,0.0,31587.41226,31587.41,30000.0,1587.41,0.0,0.0,0.0,Jun-17,19425.65,,Mar-19,699.0,695.0,0.0,,1.0,Individual,,,,0.0,0.0,126616.0,0.0,2.0,2.0,4.0,8.0,92299.0,89.0,0.0,1.0,13146.0,54.0,73500.0,0.0,0.0,1.0,5.0,15827.0,39183.0,46.7,0.0,0.0,210.0,169.0,13.0,8.0,0.0,13.0,,9.0,,0.0,4.0,4.0,6.0,14.0,25.0,6.0,15.0,4.0,8.0,0.0,0.0,0.0,2.0,100.0,16.7,0.0,0.0,166549.0,126616.0,73500.0,93049.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
776396,139972232,,14400.0,14400.0,14400.0, 36 months,11.06,471.85,B,B3, Director of sales ,1 year,RENT,100000.0,Not Verified,Sep-18,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=139972232,,debt_consolidation,Debt consolidation,926xx,CA,1.82,1.0,Dec-91,700.0,704.0,0.0,12.0,,12.0,0.0,6396.0,12.9,30.0,w,0.0,0.0,14892.72755,14892.73,14400.0,492.73,0.0,0.0,0.0,Dec-18,13931.33,,Jan-19,709.0,705.0,0.0,53.0,1.0,Individual,,,,0.0,0.0,6396.0,2.0,0.0,0.0,1.0,15.0,0.0,,2.0,6.0,2282.0,13.0,49500.0,2.0,0.0,0.0,7.0,533.0,35716.0,14.8,0.0,0.0,112.0,321.0,3.0,3.0,0.0,3.0,32.0,15.0,12.0,1.0,4.0,5.0,7.0,18.0,4.0,12.0,25.0,5.0,12.0,0.0,0.0,0.0,2.0,83.3,14.3,0.0,0.0,49500.0,6396.0,41900.0,0.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
169356,58350618,,2625.0,2625.0,2625.0, 36 months,18.55,95.63,E,E2,,,RENT,28070.0,Source Verified,Aug-15,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=58350618,,debt_consolidation,Debt consolidation,300xx,GA,9.66,1.0,Sep-06,670.0,674.0,0.0,12.0,,9.0,0.0,3816.0,57.0,16.0,f,0.0,0.0,3186.3069809999997,3186.31,2625.0,561.31,0.0,0.0,0.0,Jan-17,1743.44,,Nov-18,674.0,670.0,0.0,58.0,1.0,Individual,,,,0.0,288.0,8326.0,,,,,,,,,,,,6700.0,,,,5.0,925.0,201.0,92.0,0.0,0.0,107.0,79.0,8.0,8.0,0.0,8.0,,8.0,12.0,0.0,2.0,6.0,2.0,3.0,9.0,6.0,7.0,6.0,9.0,0.0,0.0,0.0,4.0,80.0,100.0,0.0,0.0,11715.0,8326.0,2500.0,5015.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
3099,68584321,,14000.0,14000.0,14000.0, 60 months,9.8,296.09,B,B3,Advisory Software Engineer,10+ years,MORTGAGE,120000.0,Verified,Dec-15,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68584321,,credit_card,Credit card refinancing,125xx,NY,29.2,0.0,Jan-88,680.0,684.0,0.0,,,13.0,0.0,93730.0,87.0,31.0,w,0.0,0.0,15416.934659999999,15416.93,14000.0,1416.93,0.0,0.0,0.0,Feb-17,11882.91,,Mar-19,704.0,700.0,0.0,42.0,1.0,Individual,,,,0.0,0.0,432900.0,1.0,2.0,2.0,2.0,4.0,27343.0,93.0,0.0,1.0,5873.0,87.0,107150.0,3.0,1.0,3.0,3.0,36075.0,5167.0,74.0,0.0,0.0,141.0,233.0,16.0,4.0,5.0,81.0,,1.0,,0.0,3.0,8.0,4.0,5.0,9.0,8.0,17.0,9.0,12.0,,0.0,0.0,2.0,97.0,66.7,0.0,0.0,479632.0,83132.0,15500.0,29488.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
535261,119985007,,24000.0,24000.0,24000.0, 36 months,10.91,784.71,B,B4,Administrative Secretary,10+ years,MORTGAGE,42000.0,Not Verified,Sep-17,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=119985007,,credit_card,Credit card refinancing,439xx,OH,17.46,0.0,Feb-79,720.0,724.0,0.0,,,7.0,0.0,11355.0,56.8,18.0,w,0.0,0.0,26195.137609999998,26195.14,24000.0,2195.14,0.0,0.0,0.0,Aug-18,18362.59,,Mar-19,749.0,745.0,0.0,,1.0,Joint App,63384.0,14.09,Not Verified,0.0,0.0,222377.0,0.0,1.0,1.0,1.0,7.0,9454.0,81.0,2.0,4.0,7085.0,66.0,20000.0,0.0,0.0,3.0,6.0,31768.0,5845.0,66.0,0.0,0.0,228.0,463.0,8.0,7.0,1.0,8.0,,7.0,,0.0,2.0,2.0,3.0,4.0,10.0,5.0,7.0,2.0,7.0,0.0,0.0,0.0,4.0,100.0,33.3,0.0,0.0,235736.0,20809.0,17200.0,11736.0,17740.0,660.0,664.0,Jun-07,0.0,1.0,5.0,48.0,1.0,6.0,0.0,1.0,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
737048,76373924,,21900.0,21900.0,21900.0, 36 months,13.67,744.99,C,C3,Billing/Collections Manager,10+ years,MORTGAGE,47645.0,Verified,Apr-16,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=76373924,,debt_consolidation,Debt consolidation,443xx,OH,26.55,0.0,Apr-05,700.0,704.0,1.0,,,19.0,0.0,20940.0,45.5,25.0,w,0.0,0.0,26726.41915,26726.42,21900.0,4826.42,0.0,0.0,0.0,Dec-18,3648.36,,Dec-18,704.0,700.0,0.0,,1.0,Individual,,,,0.0,0.0,23816.0,3.0,2.0,1.0,1.0,10.0,2876.0,19.0,3.0,7.0,5058.0,39.0,46000.0,0.0,0.0,1.0,8.0,1253.0,17331.0,52.6,0.0,0.0,132.0,125.0,2.0,2.0,0.0,2.0,,2.0,,0.0,7.0,10.0,10.0,12.0,5.0,17.0,20.0,10.0,19.0,0.0,0.0,0.0,4.0,100.0,10.0,0.0,0.0,61281.0,23816.0,36600.0,15281.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
67468,63527675,,8400.0,8400.0,8400.0, 36 months,9.17,267.79,B,B2,Sales,< 1 year,RENT,30000.0,Source Verified,Nov-15,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=63527675,,debt_consolidation,Debt consolidation,331xx,FL,26.45,0.0,Apr-94,705.0,709.0,1.0,46.0,,19.0,0.0,8374.0,25.4,23.0,w,0.0,0.0,8888.13,8888.13,8400.0,488.13,0.0,0.0,0.0,Jul-16,7020.02,,Jul-16,729.0,725.0,0.0,46.0,1.0,Individual,,,,0.0,0.0,13423.0,,,,,,,,,,,,33000.0,,,,7.0,706.0,12574.0,37.8,0.0,0.0,26.0,259.0,2.0,2.0,2.0,2.0,,1.0,,1.0,5.0,7.0,8.0,9.0,2.0,17.0,19.0,7.0,19.0,0.0,0.0,0.0,2.0,95.7,12.5,0.0,0.0,45752.0,13423.0,20200.0,12752.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
743487,76372525,,21000.0,21000.0,21000.0, 60 months,9.75,443.61,B,B3,Compliance officer/Cage director,10+ years,MORTGAGE,82000.0,Not Verified,Apr-16,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=76372525,,home_improvement,Home improvement,925xx,CA,11.28,0.0,Mar-85,685.0,689.0,2.0,34.0,,13.0,0.0,13838.0,43.7,27.0,w,0.0,0.0,21451.16,21451.16,21000.0,451.16,0.0,0.0,0.0,Jul-16,21018.93,,Oct-18,684.0,680.0,0.0,82.0,1.0,Individual,,,,0.0,0.0,277540.0,2.0,0.0,0.0,0.0,35.0,13871.0,50.0,2.0,2.0,2798.0,47.0,31700.0,1.0,1.0,6.0,3.0,23128.0,2820.0,57.3,0.0,0.0,137.0,373.0,2.0,2.0,3.0,103.0,,2.0,34.0,2.0,2.0,5.0,3.0,4.0,3.0,11.0,21.0,5.0,13.0,0.0,0.0,0.0,2.0,70.4,0.0,0.0,0.0,312482.0,27709.0,6600.0,27782.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
542755,119308272,,23000.0,23000.0,23000.0, 36 months,10.42,746.69,B,B3,Supervisor,< 1 year,MORTGAGE,53000.0,Source Verified,Sep-17,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=119308272,,credit_card,Credit card refinancing,150xx,PA,33.74,0.0,Jan-07,685.0,689.0,0.0,70.0,,10.0,0.0,11917.0,68.5,17.0,w,0.0,0.0,25626.50907,25626.51,23000.0,2626.51,0.0,0.0,0.0,Jan-19,14452.79,,Mar-19,724.0,720.0,0.0,70.0,1.0,Joint App,105000.0,21.76,Source Verified,0.0,0.0,181230.0,1.0,3.0,1.0,1.0,8.0,41771.0,70.0,2.0,4.0,4177.0,70.0,17400.0,5.0,0.0,8.0,6.0,18123.0,1652.0,84.7,0.0,0.0,128.0,107.0,5.0,5.0,1.0,5.0,,8.0,,4.0,4.0,6.0,4.0,4.0,8.0,6.0,8.0,6.0,10.0,0.0,0.0,0.0,4.0,70.6,75.0,0.0,0.0,206333.0,53688.0,10800.0,59324.0,19284.0,650.0,654.0,Feb-02,0.0,0.0,10.0,94.4,6.0,5.0,0.0,1.0,26.0,N,,,,,,,,,,,,,,,Cash,N,,,,,,
201020,55553921,,2400.0,2400.0,2400.0, 36 months,13.33,81.25,C,C3,Eligibility Worker Supervisor I,10+ years,RENT,56000.0,Not Verified,Jul-15,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=55553921,,debt_consolidation,Debt consolidation,917xx,CA,38.45,0.0,Aug-02,665.0,669.0,0.0,,92.0,25.0,1.0,14459.0,58.3,37.0,w,0.0,0.0,2428.36,2428.36,1855.8,496.9,0.0,75.66,13.6188,Jan-18,81.25,,Jul-18,529.0,525.0,0.0,,1.0,Individual,,,,0.0,0.0,45004.0,,,,,,,,,,,,24800.0,,,,5.0,1875.0,1124.0,86.5,0.0,0.0,155.0,109.0,20.0,8.0,0.0,26.0,,20.0,,0.0,8.0,18.0,8.0,10.0,13.0,20.0,24.0,18.0,25.0,0.0,0.0,0.0,1.0,100.0,87.5,1.0,0.0,69592.0,45004.0,8300.0,44792.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
709528,76804788,,24000.0,24000.0,24000.0, 60 months,9.75,506.99,B,B3,Sr. Director of Operations,10+ years,RENT,205000.0,Source Verified,May-16,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=76804788,,debt_consolidation,Debt consolidation,334xx,FL,6.71,1.0,Sep-00,705.0,709.0,0.0,19.0,,7.0,0.0,7979.0,51.1,17.0,w,0.0,0.0,27812.23455,27812.23,24000.0,3812.23,0.0,0.0,0.0,Mar-18,17140.98,,Sep-18,699.0,695.0,0.0,50.0,1.0,Individual,,,,0.0,0.0,55595.0,0.0,3.0,0.0,0.0,32.0,47616.0,49.0,0.0,3.0,4995.0,49.0,15600.0,0.0,0.0,1.0,3.0,7942.0,3684.0,66.5,0.0,0.0,183.0,187.0,21.0,21.0,3.0,21.0,32.0,8.0,32.0,2.0,2.0,3.0,2.0,5.0,6.0,4.0,8.0,3.0,7.0,0.0,0.0,0.0,0.0,70.6,0.0,0.0,0.0,89355.0,55595.0,11000.0,73755.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
140294,60575249,,24000.0,24000.0,24000.0, 36 months,9.99,774.3,B,B3,RN,< 1 year,RENT,110000.0,Verified,Sep-15,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=60575249,,debt_consolidation,Debt consolidation,114xx,NY,27.29,0.0,Jan-97,690.0,694.0,0.0,,6.0,14.0,2.0,19509.0,66.4,16.0,w,0.0,0.0,21316.69,21316.69,13703.92,3317.36,38.72,4256.69,766.2042,Sep-17,1587.32,,Mar-19,664.0,660.0,0.0,,1.0,Individual,,,,0.0,0.0,67849.0,,,,,,,,,,,,29400.0,,,,2.0,4846.0,4434.0,62.4,0.0,0.0,37.0,223.0,21.0,13.0,0.0,42.0,,21.0,,0.0,4.0,10.0,5.0,7.0,2.0,11.0,13.0,10.0,14.0,0.0,0.0,0.0,0.0,100.0,60.0,0.0,2.0,101866.0,67849.0,11800.0,37891.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,Y,Aug-18,COMPLETE,Jul-18,4256.69,40.0,1.0
472514,128951406,,15000.0,15000.0,15000.0, 60 months,13.59,345.85,C,C2,Surgical Technologist,5 years,MORTGAGE,49000.0,Not Verified,Feb-18,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=128951406,,debt_consolidation,Debt consolidation,775xx,TX,22.51,0.0,Mar-10,660.0,664.0,0.0,44.0,,9.0,0.0,15977.0,70.0,13.0,w,0.0,0.0,15425.957040000001,15425.96,15000.0,425.96,0.0,0.0,0.0,Apr-18,15091.43,,May-18,719.0,715.0,0.0,,1.0,Individual,,,,0.0,0.0,206890.0,1.0,1.0,1.0,1.0,5.0,24856.0,97.0,0.0,0.0,9720.0,70.0,22700.0,0.0,0.0,1.0,2.0,29555.0,5250.0,76.0,0.0,0.0,95.0,61.0,25.0,5.0,1.0,25.0,,5.0,44.0,0.0,4.0,5.0,4.0,4.0,5.0,5.0,7.0,4.0,7.0,,0.0,0.0,1.0,92.0,50.0,0.0,0.0,219239.0,40833.0,21000.0,25691.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
416898,38182382,,21600.0,21600.0,21600.0, 36 months,9.49,691.82,B,B2,Finance & Insurance Executive,10+ years,MORTGAGE,188000.0,Source Verified,Jan-15,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=38182382,,debt_consolidation,Debt consolidation,460xx,IN,16.09,0.0,Dec-83,685.0,689.0,1.0,33.0,,14.0,0.0,49306.0,76.1,34.0,f,0.0,0.0,24865.58191,24865.58,21600.0,3265.58,0.0,0.0,0.0,Oct-17,2750.12,,Mar-19,694.0,690.0,0.0,,1.0,Individual,,,,0.0,0.0,249007.0,,,,,,,,,,,,85800.0,,,,3.0,17786.0,5734.0,78.6,0.0,0.0,125.0,372.0,19.0,2.0,3.0,19.0,33.0,1.0,33.0,0.0,5.0,7.0,6.0,18.0,8.0,10.0,23.0,7.0,14.0,0.0,0.0,0.0,1.0,91.2,83.3,0.0,0.0,315790.0,63023.0,26800.0,36926.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
847863,137330387,,6000.0,6000.0,6000.0, 36 months,6.67,184.36,A,A2,Litigation ParaLegal,2 years,RENT,42000.0,Not Verified,Jul-18,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=137330387,,medical,Medical expenses,913xx,CA,6.09,0.0,Jul-00,740.0,744.0,0.0,60.0,,4.0,0.0,2943.0,22.5,13.0,w,0.0,0.0,6037.327039,6037.33,6000.0,37.33,0.0,0.0,0.0,Feb-19,133.39,,Feb-19,759.0,755.0,0.0,,1.0,Individual,,,,0.0,0.0,3064.0,0.0,1.0,0.0,0.0,36.0,121.0,3.0,0.0,0.0,1948.0,18.0,13100.0,0.0,0.0,0.0,0.0,766.0,4652.0,29.5,0.0,0.0,87.0,216.0,38.0,36.0,0.0,97.0,60.0,,60.0,0.0,1.0,2.0,1.0,5.0,3.0,3.0,10.0,2.0,4.0,0.0,0.0,0.0,0.0,83.3,0.0,0.0,0.0,17100.0,3064.0,6600.0,4000.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
79091,63641183,,5000.0,5000.0,5000.0, 36 months,10.99,163.67,B,B4,Sales Representative,< 1 year,RENT,30000.0,Source Verified,Nov-15,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=63641183,,debt_consolidation,Debt consolidation,336xx,FL,24.96,0.0,Jun-97,665.0,669.0,1.0,60.0,,12.0,0.0,11650.0,49.2,22.0,f,0.0,0.0,2317.87,2317.87,1488.01,469.92,0.0,359.94,64.7892,Nov-16,163.67,,Jun-17,499.0,0.0,0.0,,1.0,Individual,,,,0.0,102.0,16173.0,,,,,,,,,,,,23700.0,,,,8.0,1617.0,4840.0,69.2,0.0,0.0,139.0,220.0,1.0,1.0,0.0,8.0,,1.0,,0.0,5.0,8.0,5.0,8.0,5.0,11.0,17.0,8.0,12.0,0.0,0.0,0.0,4.0,95.5,40.0,0.0,0.0,29700.0,16173.0,15700.0,6000.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
957140,107065333,,20000.0,20000.0,20000.0, 36 months,16.99,712.96,D,D1,General Manager,10+ years,RENT,67000.0,Source Verified,May-17,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=107065333,,small_business,Business,902xx,CA,21.55,0.0,Feb-08,685.0,689.0,0.0,,,9.0,0.0,20453.0,70.8,12.0,w,0.0,0.0,20011.13344,20011.13,20000.0,11.13,0.0,0.0,0.0,May-17,20048.89,,Apr-17,689.0,685.0,0.0,,1.0,Individual,,,,0.0,0.0,45725.0,0.0,1.0,0.0,0.0,42.0,25272.0,,1.0,3.0,8901.0,71.0,28900.0,0.0,2.0,0.0,3.0,5081.0,6325.0,74.5,0.0,0.0,110.0,43.0,10.0,10.0,0.0,10.0,,15.0,,0.0,6.0,8.0,6.0,6.0,4.0,8.0,8.0,8.0,9.0,0.0,0.0,0.0,1.0,100.0,33.3,0.0,0.0,73795.0,45725.0,24800.0,44895.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
227998,54158156,,10000.0,10000.0,10000.0, 60 months,17.86,253.18,D,D5,Analyst,4 years,RENT,34500.0,Verified,Jul-15,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=54158156,,debt_consolidation,Debt consolidation,432xx,OH,26.02,0.0,Oct-03,735.0,739.0,0.0,,,11.0,0.0,3279.0,14.2,16.0,w,0.0,0.0,6109.63,6109.63,2983.26,3126.37,0.0,0.0,0.0,Jul-17,253.18,,Nov-17,529.0,525.0,0.0,,1.0,Individual,,,,0.0,0.0,23359.0,,,,,,,,,,,,23100.0,,,,9.0,2124.0,19821.0,14.2,0.0,0.0,49.0,140.0,1.0,1.0,0.0,1.0,,9.0,,0.0,2.0,2.0,8.0,12.0,4.0,8.0,12.0,2.0,11.0,0.0,0.0,0.0,6.0,100.0,0.0,0.0,0.0,45100.0,23359.0,23100.0,22000.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
